Date/Time,big kahuna,mud,wet foot,little kahuna,vodka,david,SNOTEL,mystery
4/23/18 1:46,4.6,2.1,1.6,1.6,3.6,4.1,3.3,2.6
4/23/18 2:46,4.1,2.1,1.1,1.1,3.1,4.1,3.3,1.6
4/23/18 3:46,4.1,1.6,0.6,1.1,3.1,3.6,2.8,0.6
4/23/18 4:46,4.6,1.6,0.6,1.1,3.1,3.6,3.3,-0.4
4/23/18 5:46,4.1,1.6,0.1,1.1,2.6,3.6,4.4,-0.9
4/23/18 6:46,5.6,2.1,-0.4,1.6,3.6,5.1,4.4,-0.9
4/23/18 7:46,6.1,3.7,1.1,4.1,5.6,6.1,5.6,1.1
4/23/18 8:46,7.1,5.7,4.6,4.1,6.6,6.1,8.9,6.6
4/23/18 9:46,9.2,7.2,8.2,6.2,7.6,6.6,9.4,15.2
4/23/18 10:46,11.2,8.7,9.2,8.2,9.1,8.1,11.7,18.2
4/23/18 11:46,12.2,9.2,9.7,9.2,10.1,8.6,12.8,21.7
4/23/18 12:46,13.7,10.2,10.2,10.2,11.1,9.1,10.0,24.7
4/23/18 13:46,13.7,11.2,11.7,12.2,12.6,10.1,11.1,26.7
4/23/18 14:46,11.2,9.2,7.7,10.2,10.1,9.6,8.9,28.2
4/23/18 15:46,11.7,9.2,7.7,10.7,10.6,9.6,9.4,28.7
4/23/18 16:46,11.2,9.7,8.2,9.2,10.6,10.6,9.4,27.2
4/23/18 17:46,9.7,7.7,6.7,7.7,9.1,10.6,7.2,25.2
4/23/18 18:46,8.1,6.7,6.2,6.2,8.6,9.1,7.2,27.2
4/23/18 19:46,6.6,5.7,4.1,4.6,6.6,8.6,6.7,23.7
4/23/18 20:46,7.1,5.2,3.1,4.1,7.1,8.1,6.7,18.7
4/23/18 21:46,7.1,5.2,2.6,4.1,7.6,7.1,4.4,15.2
4/23/18 22:46,7.1,5.2,2.1,4.1,8.1,7.1,5.0,12.7
4/23/18 23:46,6.6,5.2,1.6,4.1,7.6,7.1,5.0,10.7
